,artist,genre,song_name,release_year,id_song
838,Pastel de Miolos,rock,Contagem Final - Ao Vivo,2020,5FfB3J4uuKi5KpJdabx9XX
839,Larry Williams,rock,Lawdy Miss Clawdy,2020,0XXDxyx8bOzAZVBmt6u79R
840,Angel NeBes,rock,Затмение,2020,2JERSlVmAVaCXY3jThtG7H
841,Diarchy,rock,Best Way out Is Always Through,2020,21Y0BGV8qZXpCwmWn6RQYN
842,Mutemath,rock,Spotlight,2020,48MdkKOQ7Z2ju7iVe68sja
843,Warren Zevon,rock,Werewolves of London,2020,7a8mL4ZD4ayiZbF8BE3xLF
844,Gibonni,rock,Tebe Nisam Bio Vrijedan,2020,2YoEIP9Y2zXGVQYj6uS1GZ
845,DARIU,rock,Next To You,2020,2FMf0vigkl8SnXmuaSd1O1
846,The Replacements,rock,Alex Chilton,2020,0D12sYi87ad4rNxrt9Saac
847,Lasting Maze,rock,To the Wolves,2020,6vEaDaNWa78zYrGzExX7gk
848,Malcolm Yelvington,rock,I'll Fly Away,2020,2QtsahdwISqh1W6SxfX1bi
849,Johnnie Ray,rock,I Miss You So - Remastered,2020,10ypmIwDtNB0vkEKSWMfP7
850,Esquerita,rock,I'm Battle over Hattie,2020,5SHBNT0gXv5L5oD3P3P31r
851,Los Terricolas,rock,Mejor Me Marcho,2020,6hQouCuYNNGn0rxuUh4bAF
852,Código Zero,rock,He Vuelto (En Vivo),2020,6hRBFodwASIokmMuhouKJl
853,Ian Dury,rock,All Those Who Say Okay,2020,0TvYvPUXTMzV7ISwui2q5M
854,wander wildner,rock,On the Road (Ao Vivo),2020,6GpPTnbab0BpmNhcC3BoyF
855,The Celibate Rifles,rock,Groupie Girl,2020,0iMhl2Xcvxt3eeRZ5px9Ve
856,Bobby Darin,rock,O Come All Ye Faithful,2020,5T7nOFiMaSkOSeh1faopZs
857,Jack Scott,rock,"Cold, Cold Heart - Remastered",2020,6EN8ug58hIVOI04oTNFnK2
858,Sugar Factory,rock,Distress Signal,2020,0iNoOxaIEg6BOBfXpBAzoN
859,LCD Soundsystem,rock,Daft Punk Is Playing at My House,2020,1jUPKLpDDMyCi7MgriwdMH
860,Daniel Powter,rock,Bad Day,2020,4NFeDasM3CtI0MPCEvbtze
861,Home Brewed Universe,rock,Shinsekai Yori,2020,0a3fTgK2bsQHFvybPmUf0Q
862,Izmália,rock,Dentro do Aquário,2020,46iGZ9nqCHgMbGH5SaAyxX
863,The Diamonds,rock,Eternal Lovers - Remastered,2020,0a4yFMgSgckBEClyWntEgS
864,The Chantels,rock,Believe Me (My Angel),2020,2qUXj1BCDJOXt69no9rXx5
865,Skuba,rock,No Slow Dance,2020,0beHlTIqHx9rJEFYPbgbV6
866,Francesco Gatto,rock,Kronos: Suite,2020,0Zcer9lchXco0l8PBngxwC
867,Groove Stain,rock,Better Left Unsaid - Live,2020,6SsDPW5HwbKckC59CfFEzC
868,Dusty Springfield,rock,Chimes Of Arcady,2020,0glh6saSu5php8KTr0EYHL
869,Rod Stewart,rock,The First Cut Is the Deepest,2020,6DnshQnbBaaHXKyPRnBDt9
870,Veljo Tormis,rock,"13 Eesti lüürilist rahvalaulu (Excerpts): No. 11, Vaeslapsed laanes",2020,6xIG5hnu1glZQk0cFaJq9N
871,Humanfobia,rock,Campos Electromagnéticos,2020,66s2m8TWf29jSKcdcQWUCL
872,The Clovers,rock,Hey Miss Fannie,2020,4vZTFZrmtwgRRwgUwg2HCs
873,Buck Owens,rock,I'll Take a Chance on Loving You,2020,07bI8OT9srVKnNk0eZCbIR
874,George Jones,rock,Big Harlan Taylor,2020,3NaSiMtI0D4sBq5QqFeaNV
875,Karhide,rock,Saltburn,2020,1pxO0GaqabWSrV2wUyVC6D
876,Daryl Hall & John Oates,rock,She's Gone,2020,6eG88dFXTDjesavCbPsSQo
877,Dalevuelta,rock,Turquoise,2020,2xZa32esIse6n0ntt4L1My
878,The Drifters,rock,Save the Last Dance for Me,2020,2xZwEgsbysQnWncPu01o3K
879,Ryan Voio,rock,Don't Forget to Stretch,2020,0j056VfYmu7c3nLploAF8C
880,Little Feat,rock,Long Distance Love,2020,0ZoRk2qxiF4JehkfOhMUDp
881,Forget the G,rock,Swim,2020,2lOdOyFAFf2C8ZBvhTpFZF
882,The Black Underground,rock,"Hi, Good Day Is Coming - Acoustic Demo Version",2020,4bpMyeXeunps9tvsYGPfL5
883,The Marcels,rock,Footprints in the Sand - Remastered,2020,45SGTxpPzOwhKf1UpJpjWO
884,Ike Turner,rock,Gypsy Blues - Remastered,2020,7LzQnBeI2Ta7vGaN6nqEh8
885,Duocane,rock,Vilipendio,2020,665uJnT24pYPeHQHtCfqak
886,Ace Frehley,rock,We Got Your Rock,2020,34TtYaW7dNsNoJrkMt1zGx
887,Track Dogs,rock,When It Comes,2020,45Tejf9S2x8hn8EbNqjRsh
888,Patricia Dallio,rock,"Eau forte, pt. 3 - Live à l'Abbaye de Noirlac",2020,6pUJR94J5s8IGhLUpbaHsY
889,chuLa,rock,Kanzenmutekiaiueo (Instrument),2020,5nYgMSIKPkPgGAIT4ocQJp
890,Murf,rock,Ballad of Bobcat,2020,49DRVCSXgIYsRdmF9L4VPF
891,Bobby Rydell,rock,Good Time Baby,2020,0XLOSNEeO8PCpc9WSkbyY4
892,The Crickets,rock,Great Balls of Fire,2020,49FA1yTH805elLAPR6bVd4
893,Joy Division,rock,Transmission,2020,2I6sLW5T3UUcqFdnxAIvhl
894,Növa,rock,Bubblegum Voice,2020,0AFV49mcWi4aexwHI9m5Wq
895,Chocolate Starfish,rock,Sway Up,2020,5KCshcJmOizWn0XsYL2SPi
896,George Jones,rock,A House Without Love - Original,2020,0jDK8ujHxM7F1E8uSFE3MU
897,Pretenders,rock,Message of Love,2020,5GmGx6eKzj7kyPeRBbNlQK
898,The Chantels,rock,I Love You So - Single Version,2020,3ipgu9CSAf3GckYY6pqxI7
899,The Robert Cray Band,rock,Sitting On Top of the World - Live,2020,3FC4U9p9ehteKGOWL9SlZA
900,Miquel Abras,rock,Amb el Cap Ben Alt,2021,3uN1KZKDaGrsLf8UVK8O1U
901,Second,rock,2502,2021,23Hrw46sqwmHo4UrmNtu54
902,Mota Blues,rock,Coronavirus Beat,2021,2xX25kijuW9N2r308c05NC
903,Barricada,rock,Pólvora (Versión 2008),2021,6z8FaQ2DxsG2Lpd0FG6RJy
904,Efecto Pasillo,rock,Imagina,2021,0ZkMbQiFIITRjM1iPiZcyH
905,Los Hermanos Cubero,rock,Jota de Algora #1,2021,23d65HhFaQpqJoIdOdvIsp
906,Xarim Aresté,rock,Del Todo Cierto,2021,3GMXOdeLSUWF3WR9N4XCsX
907,Extremoduro,rock,Cabezabajo,2021,7wyTpzpf6lZWsWszjHQrWZ
908,Nacha Pop,rock,Sonrisa de ganador,2021,6Qn3Kv0wNOeGpKOSx4ud3E
909,Jammin´ Dose,rock,Tainted Electromix (Rare Sessions),2021,1kLBQUBfTfBTdcZG6cYs7N
910,Fito y Fitipaldis,rock,Cerca de las vías,2021,5lrixWy06uTEAXxIQHyAkW
911,Miquel Abras,rock,Flor D'Estiu,2021,7xNzYokXrixGDAs8HqMUv8
912,Tachenko,rock,Mundo Sensible,2021,5xHfb9FLtVthLKDrBiPttq
913,Jabier Muguruza,rock,Lau arrain,2021,6zQ07Zqr46pju8a8n6KSWc
914,Yo Ciervo,rock,Behartuak,2021,5bwGA95vVB5Qqfaz1Z9c6n
915,Renato Borghetti,rock,Pialo de Sangue,2021,2kRpdQ5Eynjx2zIDyx5GaC
916,Titãs,rock,Eu e ela,2021,3Io6Xt2QIrldlM78hdOudD
917,Callejón 13,rock,Cristo Viejo,2021,1VQGLWDNwtVHlWHB3pYX6r
918,Frente!,rock,Not Given Lightly,2021,0ZIbcnbkl1GGxwxbsP7zAH
919,Los Muecas,rock,Una Sola Caída,2021,3DTrrGrI0OW9MRlNrcDOLm
920,Charme Chulo,rock,Mais Além,2021,78gBb7vRi4QkR4DFyW6nBR
921,Paris Youth Foundation,rock,The Back Seat,2021,6PCrVRyXeRTxzLIN5iJC8V
922,13th Funeral,rock,Vindeshi,2021,6s96cIznibIDjbFDwBoF8P
923,Cefa,rock,A Sós - CAØS REIMAGINADØ,2021,1VxWneuF9MCQfa5mAhNp76
924,Chocolate Starfish,rock,Four Letter Word (Live at Transformers),2021,3HxzXjsy32kQQAVSPJLW0v
925,Work Party,rock,Real Charmer,2021,7c5q3BYojgD6E1iX4E1zhc
926,Khorus,rock,O Que a Fé Pode Fazer (What Faith Can Do),2021,5dmlaWvXplWvAJJFoTaMEB
927,Erratic Moody,rock,Akhir Semi,2021,2eI2gNN41XHSeUN0MvS6qD
928,Dave Tice,rock,On The Prowl (LIVE at Yella Rock 1991),2021,1x7hXyJPVz7tnNrBGaiThP
929,Carranca,rock,Batalha,2021,4v5YUF5q3r3dwgxKAtoXtQ
930,Tor Tauil,rock,Uivando para a Lua,2021,5Y0MnwY1zUTb5i7h5aRdrk
931,John Anderson,rock,I'm Just an Old Chunk of Coal (But I'm Gonna Be a Diamond Some Day),2021,65zv1ZuMXPJ7HgbSueqpjo
932,Pierre Vervloesem,rock,Le deuxième morceau,2021,1xxyrPGnv1ubYzg3YNMPCC
933,Zéu Britto,rock,Hino de Louvor à Raspada,2021,28uZeCvL9BxdNHM0oKN4Mn
934,Magma Soul,rock,Freedom of the Soul,2021,5h5chtJwILQZxIbqkZ83Sk
935,Relespública,rock,Mammaoola,2021,0BA70nbNCXS7c88gdlQkoY
936,The Oak Ridge Boys,rock,"Love, Light, and Healing",2021,0oFlvHKA92pmy6YoONUweG
937,DEVO,rock,Here to Go,2021,3zPyhLtMROlF95GnYIQ10C
938,Plastiko,rock,Mondo Groovy - En Vivo,2021,7oIK0sIAHn3rl1IPD8I1VP
939,Acerina Y Su Danzonera,rock,Marfil Color Marron (En Vivo),2021,2ZtfIG2l8JJrPdGo647hxC
940,The Futureheads,rock,Hounds of Love,2021,3gxRoXzt7sh8d8iVo1bFv0
941,Emile Ford & The Checkmates,rock,I Ran All the Way Home,2021,6u37DLOQe227Gz3YQHfxPz
942,Brian Hyland,rock,Let Me Belong to You,2021,4l2WsrIeEhslasT9tlXYOK
943,Los Piratas,rock,Comernos,2021,4sV7tHIO4ahQCma4wgPufg
944,Vance Joy,rock,I'm with You,2021,4UYBAYh6hjetcwa9sKycmv
945,The Wolf Banes,rock,Planet of Peace,2021,47Pczu9VqmPr7cyBlXJX0J
946,Slank,rock,Tuhan Sedang Menegur Kita - Vaksin,2021,74OwueonJXvsXxj3DVV2kM
947,The Crickets,rock,When You Ask About Love,2021,65Cc07Suizjzp8JasaWtp6
948,Manchester,rock,The X-Files,2021,6C2QLaGzw8QOIJTa4gqyFQ
949,Faith No More,rock,We Care a Lot,2021,1yZJDVylGsBEt7bjmHlRbg
950,bonobos,rock,Not LOVE,2021,4DpuIgCTzLx46XU4yREEY8
951,Eddie Rabbitt,rock,Drinking My Baby (Off My Mind),2021,7FTTFBREPJbjsNWEqTRu2R
952,Percy Sledge,rock,Christmas Wish,2021,14toH774la2Q61xd9e0b4Q
953,Apolo,rock,Dunas,2021,5SeKDWG2D4fRdHIHWJU9F3
954,Jerry Jeff Walker,rock,No Roots In Ramblin',2021,0Mv1ym05aEseY3mugvhIK7
955,Crazy Horse,rock,"Dance, Dance, Dance",2021,66OwbklY48rFIhVLc3w6TL
956,Base Jam,rock,Takkan Berpaling Cinta,2021,1JWf5onAUTOui8k77ic9PH
957,Charme Chulo,rock,Tudo Química,2021,2ftzC8CUFQbEiuNNsCOmf9
958,wander wildner,rock,Ardendo,2021,4vfUbJqF5Q0aYq1qiXP56Z
959,The Beatmotors,rock,FGTSL,2021,34oVWNoUEAtOsiYDepzoeW
960,Kid Abelha,rock,No seu lugar,2021,6aIQwHJHEtHypw5AVHSSdt
961,Thomas Hass,rock,Capricorn,2021,17GtCDILlWmq5T676oScC5
962,El Nuevo Coyote,rock,Serpiente,2021,4UeUCxZ64jW3rjgLiEH5Zj
963,England Dan & John Ford Coley,rock,Love Is the Answer,2021,0M9sD8mAOA4L2WK0kR60ci
964,LCD Soundsystem,rock,All My Friends,2021,6jDDv0QC0A5JzeVDn53gcZ
965,Duane Eddy,rock,Limbo Rock,2021,6u45900egdX8xRF83s8y1Y
966,This Is Lorelei,rock,Feels Better,2021,4mLLL6cH71fpziizO3Tor4
967,Winger,rock,Miles Away,2021,5tK6Vf1rlABI01bumAZrX9
968,Chris Rea,rock,Driving Home for Christmas,2021,2Dw6bUf6iJfpyACpD35eyc
969,Mutemath,rock,Typical,2021,1s333PmaJnRBpbydxKf7hc
970,Whettman Chelmets,rock,Spring 3 (I Want Us All to Live),2021,3FUglUDEm0DFijWiw0IhPG
971,Cigarro Mata,rock,Chuva Acida,2021,38QX8IQHig10yhW3jKkLD4
972,Chula Rock Band,rock,Chapeleiro Maluco,2021,356QqAE20Z7dYPvRjxtBaS
973,Tenchio,rock,"Flightless Bird, American Mouth",2021,6Q5XPdubWq7OiVTFD469IM
974,The Seldon Plan,rock,The Curse of a Round Face,2021,3RxzGuC1GzwWJOc39z9LsH
975,Larsen/Feiten Band,rock,Who'll Be the Fool Tonight,2021,7HYhQNkPvsBuaAD4LaMSq1
976,Warren Zevon,rock,The Envoy,2021,3zPC0SAUxLlrIcZNqR5p7e
977,Link Wray,rock,Lillian,2021,3Yz6wbSUNa8XUm7kx5BBVr
978,The Corrs,rock,Summer Sunshine,2021,6sEsndqljae6PdZaHZ9XGI
979,Weftin,rock,Hypoxia,2021,2QQl8PqNRW7QL6fklKf53U
980,Jimmy Clanton,rock,"Twist On, Little Girl",2021,2OJbz55LqFNSRp0HkiQpjv
981,The Wombats,rock,Let's Dance to Joy Division,2021,5Glh21zCsQ60AKWfRx7Zg4
982,Jorma Kaukonen,rock,How Long Blues - Live - Early Show,2021,5uJ3iUyWSvhgrNphPiY4pi
983,Frank Ifield,rock,I've Got That Sad and Lonely Feeling,2021,2n07lI7VwcDinghc2w48I7
984,Art of Collision,rock,If I (Acoustic Version),2021,16z1nGxW1BHFhEBwP4eWZB
985,Los Bribones,rock,Mil Besos,2021,3UbCZF01GrKtez9CDsD50i
986,Barenaked Ladies,rock,Pinch Me,2021,1GrleNTWRkQdzklnfDEIe0
987,Tina Turner,rock,Why Must We Wait Until Tonight,2021,6gp7UcKygsFksmLbjY0yUn
988,Positiva,rock,Rockitchen,2021,3kddZOeWmz1Z0SBCU5Iho0
989,Dead Heather,rock,Wolf,2021,7yGa3nMuTZFj5MLFmRTFTn
990,The Corrs,rock,Breathless,2021,7yGtkxX4GAmzRvsa867Ccs
991,Danba,rock,Esamesaka II,2021,5yJ6XZoK7uFxoDEmTC1S3c
992,The Deedle Deedle Dees,rock,Botanica,2021,0jBGRgyJInWKwKyJ1fCGt0
993,Landau,rock,Natureza,2021,7hffGrzJV87PDb4N1UfIl8
994,Bullet Bane,rock,Lembro Quando Começou,2021,3WMRqvGEWzcbyYC7BiNnil
995,Base Jam,rock,Radio,2021,40iGtRq2dEhyIxbaw0q8Px
996,Antiskeptic,rock,Tears Simone,2021,3MRkNeVy6NXX4bp3KwBOOm
997,レベル27,rock,こっちを向いて,2021,0e1yru0PMW3H2Uo6gduw6j
998,Pretenders,rock,2000 Miles - 2007 Remaster,2021,2p3l7vTlBRAuT9IbZucS7k
999,Todd Rundgren,rock,Bang the Drum All Day - 2006 Remaster,2021,3VlJq2bJR4Vz0j3rngWnwc
1000,Mandisa,rock,Ruins,2021,4rrVlAkHOu2vkiY50vMLsg
1001,Canyons,rock,Simply Rewthless,2021,4HQhCQdLjWOU1FgdRgnRRW
1002,The Doors,rock,People Are Strange,2021,5DFIpyvbENPHWhSz6iBCQ7
1003,Chris Rea,rock,Stop,2021,7kEFodKn8IVctxkzLykAPB
1004,Big Image,rock,Parallel Love Affair,2021,2Mh3QJPIPpmGrKvF0j1Wyd
1005,George Jones,rock,If You Believe,2021,2MhHMdeH0AOIdPJwrosIRA
1006,Split,rock,Jazz Noir,2021,0l2sewzceuFYJNLiYvJ94T
1007,Brenda Lee,rock,Rockin' Around the Christmas Tree - Re-Recorded Version,2021,2xmfEBcclxxgW3sgJeQU2c
1008,Top Cats,rock,Honey Don't,2021,6h9IjiMVfEWVxtFOJrRB4f
1009,Bonnie Raitt,rock,Can't Find My Way Home,2021,4J8XvDhRU3bBYyXetUwlDo
1010,Foxlane,rock,"flashy lights, underground",2021,56Q6gX5oYe6TXSjQHlCgvQ
1011,The Beau Brummels,rock,Mrs. Brown You've Got a Lovely Daughter,2021,6dUk4uc0aTveDvgoY0iMsV
1012,The Pretty Things,rock,"Havana Bound - In Concert Presented by Alan Black, 9 August 1973 (alt Edit)",2021,7gJCRzXFsuAdaHBtkLwtVF
1013,Johnnie Ray,rock,Walk Along with Kings,2021,7qGFKq8Vc5uGEh9jPNHIzj
1014,Зимовье Зверей,rock,Свидетели - Live,2021,0XXMMWaFLzMGIZTgBw5rTO
1015,George Jones,rock,The Battle of Love,2021,2cWJfhspuD6It9YIHHe9SG
1016,Gravity,rock,Meditation,2021,5vUyOQ4q6zZhGlJc1r49JZ
1017,The Cars,rock,Drive,2021,0pnycqRHq0I3gMyI7MDKH3
1018,Johnnie Ray,rock,In the Candlelight,2021,5LMrDU1p5nOJT7mDtaTVpe
1019,Kyros,rock,Where's My Thing,2021,1yLnPwWpqW8Lb5gYNZsSnS
1020,Simple Plan,rock,Christmas Every Day,2021,5mQKwkn4XDfdINS2nMhzOp
1021,Frank Ifield,rock,Tumbling Tumbleweeds,2021,3l8VosQP0YwIxRuRR1z2Bi
1022,Sleeze Beez,rock,"Damned If We Do, Damned If We Don't",2021,0V2k9h6bouhBluwOPKX9Fw
1023,Charme Chulo,rock,Eu Não Sei Amar,2021,63f6Clz5vfSgym1uUG0jJR
1024,wander wildner,rock,Pés no Chão,2021,317HEUTeLaJuAiQUjHUWiA
1025,Charme Chulo,rock,Mais Além,2021,78gBb7vRi4QkR4DFyW6nBR
1026,Chocolate Starfish,rock,Four Letter Word (Live at Transformers),2021,3HxzXjsy32kQQAVSPJLW0v
1027,Bobby Darin,rock,Mack the Knife,2021,1gOZMhfErf9DxtgpGhzln9
1028,England Dan & John Ford Coley,rock,Love Is the Answer,2021,3Luk0QM6chP4ZeLpX4MVmP
1029,Gloria Gaynor,rock,I Will Survive,2021,7HanCfj2m6aoHkUnykE9xJ
1030,Laughin'Nose,rock,リベラタウン,2021,7MGo7PNhSmJbGByyy7xzZg
1031,The Paperboys,rock,Shining Through You,2021,2qgbk0nbhY9p7p2wAgPNsi
1032,Daniel Powter,rock,Bad Day - Acoustic Version,2021,5t7ZuIGLCDkHxVRpcUw5ns
1033,Pantera,rock,I'm Broken,2021,2m65zt1qxUZyt8SjHYRibL
1034,Pierre Vervloesem,rock,Di elft shpur,2021,5tK84bqvbr7Ci0Ahq7dIhr
1035,The ResZends,rock,Noturna,2021,4rWDno3TMJG8ZdXKBh78bK
1036,Robert Palmer,rock,Love Takes Time,2021,5OhJZTyfQFulHgiKGM9XCH
1037,Jonathan Tyler,rock,Old Friend,2021,2MhQdsoprnfmZwFZjjFlvf
1038,Mainpoint,rock,Symbol of the Night,2021,5U5h1miRnFYfh0KZmklrPq
1039,Noswal,rock,First Terminus,2021,61JIxyR26yeAQSPEmUEFy2
1040,Twenty One Pilots,rock,Chlorine,2021,1ODO15c2DofJE779dnPRVQ
1041,suxingcyu,rock,Mike is my friend,2021,6tww7fWk3NJX8Crx8ctl7n
1042,Celtic Thunder,rock,Silent Night,2021,19qpC1FFrOsCzfrxQUdUN4
1043,Faith No More,rock,Surprise! You're Dead!,2021,01DHFhXfI3USyfvNXPNrKM
1044,Jorma Kaukonen,rock,Mouse Circus - Live - Late Show,2021,09R7u2NsH8IqD9fjNgvX7h
1045,The Pogues,rock,Fairytale of New York,2021,0XLzNgQmz7zdTNgFd0wTq6
1046,The Deedle Deedle Dees,rock,Botanica,2021,0jBGRgyJInWKwKyJ1fCGt0
1047,"The Odd Man Who Sings About Poop, Puke and Pee",rock,The Aurora Poop Song,2021,3lEFl7NCdNOYsCLBixlhoF
1048,Faith No More,rock,We Care a Lot,2021,1yZJDVylGsBEt7bjmHlRbg
1049,CRYING NUT,rock,Death Song (studio live ver.),2021,35AEb1iijUhGkBMm6rcC8N
1050,Johnette Downing,rock,Jumpin' Jitters,2021,6sASB6XAjlYH0e2aJLprgU
1051,Marvin Rainwater,rock,I Dig You Baby,2021,4UZ76UF14xhH8TsVLlHcbT
1052,The Dirty Denims,rock,Gotta Run - Recorded Live,2021,6txan8niunmvsKD5SdgFsK
1053,Kemal Monteno,rock,To je drugo lice ljubavi,2021,4nGD5cUIjnXmj9x0GnqtkK
1054,the Corals,rock,Coral's Theme,2021,35BH4HoXOkKe8DTdq61M0x
1055,The Erotics,rock,Spiders & Snakes,2021,1s2qwmWR7QGfsxK53mUHzZ
1056,Todd Trusty,rock,Backroads,2021,6OHs4GIzIOEvuB4gjdRmJb
1057,Eva Vázquez,rock,It's Been so Long,2021,02yP5gpA3iPFAB5vDSJuJB
1058,Orleans,rock,Love Takes Time - Live,2021,7IkajY3cwhlmqE49GJpsMn
1059,Queensrÿche,rock,Fear City Slide,2021,5P0CbXP7tdU6c4HpsORFUL
1060,The Beau Brummels,rock,You Don't Want My Love,2021,4mVW6D0wWdstwBTYBVvVID
1061,Benny Joy,rock,Steady with Betty,2021,6F6qJi9bpxQq2AnKKRXBo6
1062,Magic De Spell,rock,Desire - Rock FM Rodon Live,2021,3aiRXdiVMkLwWtaFj7jTne
1063,Roger Voudouris,rock,Get Used to It,2021,4Rc5zECdrbXF2w9BHXb0lX
1064,Blueville,rock,Misery,2021,1V5wC8Wf0AZq2Q2jokD2gk
1065,Hello Operator,rock,King Solomon - Live in Hamburg,2021,42aXRPQdOC15lN6LhISygX
1066,Navid Arbabian,rock,Shahre to,2021,3irCGyouFESxMoY2akGIb4
1067,Bastille,rock,Pompeii,2021,5P1BbWKKMsnVmkDBsQYsW3
1068,雨模様のソラリス,rock,Voyager - demo ver.,2021,7IakuXohUuIRAGPkOZAH1H
1069,Aerosmith,rock,Crazy,2021,75WHlRyIRUOGfs6VZxjXs5
1070,BlackWitch,rock,Inside Out,2021,6J63vJRrlR1YrsfxPrfFZP
1071,The Darkness,rock,Growing On Me,2021,5U7rnLMzb78sTieeArXQai
1072,Павел Пиковский,rock,Мешки с костями,2021,6baKV4iOYqwyHhYNKn0Awl
1073,Sindosi,rock,Midnight sun,2021,6iCtubR5r5BkxeiDjAbNLP
1074,Angelique Band,rock,Sarah's Eyes,2021,3lEQIKWfa5rR1tFiVUWWYd
1075,Fred Oliveira,rock,Mad horse,2021,5bGY9w4V7Kh44txyPEJoF1
1076,Drenna,rock,A Casa,2021,3so6QgweFGCVoDoFCpyhGk
1077,James Taylor,rock,You've Got a Friend,2021,6SAdcgNgueo3Pq9oSV4Q6h
1078,Billy Fury,rock,Colette,2021,1k4YgxsR3Ua3l4UHWpD46H
1079,Paraisso,rock,Tiempo II,2021,3NDzLkzfn6WhLNQUB8yePc
1080,Mikey Mason,rock,Self Care,2021,31q5EtojtCMws9pSn79ibA
1081,Art Adams,rock,Wear My Ring Around Your Neck,2021,1MMYeucG64Q8xyWrHrq8Sz
1082,Mama Longhorn,rock,Black Bridge,2021,1MMpSr2eW6XylWugOFqAgX
1083,"The Odd Man Who Sings About Poop, Puke and Pee",rock,The Gali Poop Song,2021,2NVMWot71rvyzxyg2i5Mbd
1084,The Pogues,rock,Fairytale of New York,2021,5ps08n2aYtBN1zRNsCQM6C
1085,Kenny Rogers,rock,I'll Be Home for Christmas,2021,45SbaXx0LleSga6vzXFUey
1086,Chicago,rock,Street Player - Dance Mix,2021,34U4pULd1MF2CP3o9CWjr2
1087,Jeremy Camp,rock,Keep Me In The Moment - Radio Version,2021,2cqY0bunTdW54Gfw3biwD4
1088,Comunidade Nin-jitsu,rock,Não Aguento Mais,2021,72MbhMjmwGma74wSLXLs1x
1089,Hot Hot Heat,rock,Christmas Day In the Sun,2021,37R6ECSeuHvWmdiaFjlhq5
1090,Damn Yankees,rock,Rock City,2021,1k4ODJiVmT0H1AV0OSuteJ
1091,Justin Hinds & The Dominoes,rock,Satan (with Baba Brooks & His Band),2021,1VTgioABflASaWeSD5fu3g
1092,Cornell Campbell,rock,Stars,2021,5DHfBPPT7qCjpsj13khmvH
1093,Bush,rock,Headful of Ghosts,2021,3tNjXng6ioJj0r2skTWKOP
1094,Alannah Myles,rock,Black Velvet,2021,2hlasPW0FEBkbqmb0x9aj9
1095,Joni Mitchell,rock,Refuge of the Roads,2021,2JGSSxAV1ieZLUYw6bebNR
1096,Miguel Ríos,rock,Memorias de la carretera,2021,1Mx3nEAzVIrVoc9ykcQIAy
1097,The Memphis Suns,rock,Why Treat Me This Way,2021,6GxzckAHGsNcOm0tWh580o
1098,Bad Pop,rock,Pieces Fit Right,2021,6Hcz7apt5o5A5HsBhCWwf4
1099,UFA,rock,Globos de Helio,2021,5mPSven2QvbnpO0yjpd9zc
1100,Bizouro Verde,rock,Sentimentos - Live,2021,07bRGJh5Rz8OBp0Fcz01OV
1101,Anis Suraya,rock,Bersabarlah Sayang,2021,19qRi9oWbifFscgIlkmixd
1102,The Guy Who Sings Songs About Cities & Towns,rock,Burley Is a Wonderful Community,2021,1GpwORxCf7RlkIBlm88Xvj
1103,D-A-D,rock,Helpyourselfish,2021,7LKxjI4PSlU0iH76NMaYaM
1104,Bread,rock,Mother Freedom,2021,1SkjIrKOP879e7Cw6qorWE
1105,Terry Scott Taylor,rock,The Real Dream,2021,5YlGoljJhuyvuZ4vK0Xnqj
1106,DOJO,rock,Mora,2021,56853OO970TuGRwx0xE4hh
1107,Lloyd Brown,rock,Melt With You,2021,6OGZbBBmsrz7LW6rhHfw7C
1108,Chris Rea,rock,Driving Home for Christmas,2021,1pyQwB25pkzIunNuH5DJpd
1109,Dejan Cukić,rock,Pamet U Glavu,2021,7Ias0WqbKM8pqm9uolB7ua
1110,Vance Joy,rock,Mess Is Mine,2021,7GBw1qnYKUBZLfqLZcE1mk
1111,Jah Mason,rock,Feed the World,2021,7FTLspVslNfQ2z7UICvMxG
1112,Sonny Burgess,rock,So Glad You're Mine - Remastered,2021,75UuF4FZdWSO0PjfSljUFA
1113,Plastiko,rock,Lolita - En Vivo,2021,5lHOOEPxt80vZMvxLhz9sG
1114,Los Tornados,rock,Corazon Bandido,2021,17GhzbwGltkLKGlEzwJDnU
1115,Grand Funk Railroad,rock,Stuck In the Middle,2021,0sLYvLtuPb8hB44Ny3xYC8
1116,Eva Vázquez,rock,It's Been so Long,2021,02yP5gpA3iPFAB5vDSJuJB
1117,Tom Robinson Band,rock,Power In the Darkness,2021,439hbUAWiCUn3DichXsME3
1118,Melo Bakale,rock,Reinarás,2021,2MhCb50nOxpqdzvVP5kRL1
1119,George Jones,rock,If You Believe,2021,2MhHMdeH0AOIdPJwrosIRA
1120,Jonathan Tyler,rock,Old Friend,2021,2MhQdsoprnfmZwFZjjFlvf
1121,Brenda Lee,rock,Rockin' Around the Christmas Tree - Re-Recorded Version,2021,2xmfEBcclxxgW3sgJeQU2c
1122,Chicago,rock,Street Player - Dance Mix,2021,34U4pULd1MF2CP3o9CWjr2
1123,"The Odd Man Who Sings About Poop, Puke and Pee",rock,The Erdem Poop Song,2021,1bDGMV9Mkt8PLPzODjjb1m
1124,Tina Turner,rock,Goldeneye - Single Edit,2021,4WourBG1qGfZYkA6Xg5IRL
1125,Delroy Wilson,rock,Cool Operator,2021,0NDqUSfW2n8npxidjvAk13
1126,Electric Boys,rock,Ticro - Micro Mix,2021,3KChiWPxg5ORtVFcDnr3CZ
1127,Orleans,rock,Love Takes Time - Live,2021,7IkajY3cwhlmqE49GJpsMn
