,artist,genre,song_name,release_year,id_song
1040,Bryson Tiller,r&b,I'm Ready For You,2020,1zmv0tPVWdbCuvBw90MYwO
1041,rum.gold,r&b,Waiting For (feat. Jamila Woods),2020,02nZeTbm2dRHisH6qsUM5E
1042,Jhené Aiko,r&b,Above And Beyond,2020,2p5QtNGyfnT5MhQex3WOte
1043,Cleo Sol,r&b,Rose in the Dark,2020,1x6MXwyxf4R0V0Cdy4MnYl
1044,Masego,r&b,Mystery Lady (feat. Don Toliver),2020,2Ee9amLUslOwgoJWZEpSSD
1045,Bryson Tiller,r&b,Years Go By,2020,4SVTus5gJc5cfkFZ8ELK1p
1046,Tory Lanez,r&b,Solar Drive @ Night,2020,01qXv30NBRezWvfFCuXKWr
1047,Kehlani,r&b,Open (Passionate),2020,4J4yA7A68PmgSbjAn425eY
1048,Joy Crookes,r&b,Anyone But Me,2020,40KxHanilxLVRq4DY5pnm7
1049,Khalid,r&b,Eleven,2020,1ToprX3cpBiXoAe5eNSk74
1050,Drake,r&b,Fountains (with Tems),2021,08XWh5c0BMyD1nKVxxl91z
1051,Jhené Aiko,r&b,stranger,2021,7eZXAeqqdLDrAp2MvrPzWn
1052,Russ,r&b,3:15 (Breathe),2021,0dGqP4VickYjtIaB5VOt4H
1053,Summer Walker,r&b,No Love (with SZA),2021,08SB2OtZkaliju77WYEKxk
1054,Dijon,r&b,The Dress,2021,0YMe6PHRbeDcN7KJdCG0bW
1055,Mariah the Scientist,r&b,All For Me,2021,7vIDhgD7WWTMpvgJebImoN
1056,"Tyler, The Creator",r&b,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),2021,3EG9FJ0ToLfgnc1IG2Z1wz
1057,Drake,r&b,Get Along Better,2021,5ScbulRnixQ2XAdvrPMFjz
1058,Olivia Dean,r&b,Be My Own Boyfriend,2021,0DXZHcAQAkXx8YlMIdzqgG
1059,Mariah the Scientist,r&b,Always n Forever (feat. Lil Baby),2021,6dbENHQHHtWRai4snSvy2w
1060,Sonder,r&b,Nobody But You,2021,6VFKuuqSbA1GpMEosUgTwQ
1061,Tems,r&b,Replay,2021,2dFqK2ZkYB9Xc47gr3xXWl
1062,Brent Faiyaz,r&b,Paper Soldier (feat. Joony),2021,0ReoK9isNvJmI7nV2iJcNR
1063,Tory Lanez,r&b,Lady Of Namek,2021,6ieWL5CLN9WdC875guWtMe
1064,Cleo Sol,r&b,Sunshine,2021,1el1feH98jWUrPpYmu5jN8
1065,Tory Lanez,r&b,And This is Just The Intro,2021,4sMmYKC0ot3GTbl2RzHw7T
1066,Tems,r&b,Found (feat. Brent Faiyaz),2021,0GGfGINoVYiSFXPOjg3RHj
1067,Jhené Aiko,r&b,my mine,2021,2B8Y5LaNSEkuB3LA9okArd
1068,Snoh Aalegra,r&b,DO 4 LOVE,2021,3FImu2LpSuH6gDHBuFgIbS
1069,Snoh Aalegra,r&b,IN YOUR EYES,2021,1wjDFBUOMuZKm1eJ8GzRBX
1070,Cleo Sol,r&b,Promises,2021,6aQ7nlAEOhhRnsHi6eY0zT
1071,Bruno Mars,r&b,Smokin Out The Window,2021,3xVZYkcuWalGudeKl861wb
1072,GIVĒON,r&b,Stuck On You,2021,3LBM25IgxI9y549SiYxtSi
1073,Tory Lanez,r&b,Y.D.L.R.,2021,0ZHLqpysyyJil6TlEJAZY9
1074,Jhené Aiko,r&b,living room flow - Bonus,2021,4Li8dc3ucCesQJMKErU5zM
1075,MORGAN,r&b,ADCT,2021,6KUseALz8TNRr1PYaJnKjv
1076,Olivia Dean,r&b,Dy-Na-Mi-Tee,2021,7aMwi1F7qqHAebvmWnKoBi
1077,Mariah the Scientist,r&b,2 You,2021,5UyE68WJRtNobAhUHDOesw
1078,Jhené Aiko,r&b,2 seconds - Bonus,2021,1dnECPoSYg3ni8dr8HhulX
1079,Ne-Yo,r&b,Sexy Love,2021,7lk31YBNZcUU4CjhRBZ4jz
1080,GIVĒON,r&b,All To Me,2021,5JycxhApZmzbA4xSwvqh6k
1081,Tory Lanez,r&b,‘87 Stingray,2021,17sPXQa8bT24ToCYHXuQXI
1082,Yebba,r&b,Far Away (feat. A$AP Rocky),2021,14qNHvX8h6HoynFuV0RxWS
1083,GIVĒON,r&b,Still Your Best,2021,6qvtoU0gbkaOcTx6mnVDgV
1084,Tory Lanez,r&b,Distance,2021,1eW4XynQ3uk7Xi01hAzedv
1085,Hiatus Kaiyote,r&b,Red Room,2021,55mvtucws4Mnro27744t9X
1086,Brent Faiyaz,r&b,MERCEDES,2021,0tkgmjBMU6qSxolAKB3f2H
1087,Jorja Smith,r&b,Addicted,2021,3vMtiUewPWlK5UsIlE8lIy
1088,SZA,r&b,I Hate U,2021,5dXWFMwD7I7zXsInONVl0H
1089,Hotel Ugly,r&b,Stevie Doesn't Wonder,2021,7BgyWwbbybJr2IbQoI1gzH
1090,Q,r&b,Take Me Where Your Heart Is,2021,1RJl5cZ8kFpoVFOS2x6scI
1091,Arlo Parks,r&b,Eugene,2021,0sT4slW2xWai3EwVSiuL9Y
1092,Dijon,r&b,Talk Down,2021,4AZk9awBXJRVaLS7gOsaMO
1093,Lucky Daye,r&b,Over,2021,1DOgkaR5Gqa8JtPEIbQORC
1094,Don Toliver,r&b,Drugs N Hella Melodies (feat. Kali Uchis),2021,0IX5OFffosy8wk16m1IFCa
1095,Lithe,r&b,I need,2021,5CPiiKRbI2UKPHKaSKhJg4
1096,RUBII,r&b,Manifest,2021,7c00KL8pafhCgqoayLNh7u
1097,hard life,r&b,daydreams,2021,3XHjBo5wg5tvVugQRXkP0P
1098,Jorja Smith,r&b,Addicted,2021,778x5bolqJeICcrtSBNrko
1099,Chase Atlantic,r&b,SLIDE,2021,1p3RpKfSJQcVTEwrQWr8q7
1100,Tems,r&b,Crazy Tings,2021,5VQagemEOLpJJikcLzDNYR
1101,Venna,r&b,"Sun, Moon & Herbs",2021,6pHo3k15lbYuljy5GyZsV2
1102,Tory Lanez,r&b,Feels (feat. Chris Brown),2021,7D60mvrq5guYFUbt84FeVk
1103,Tory Lanez,r&b,Lady of Neptune,2021,1ZqvVE8uiqOxtJ2E8FLl8x
1104,Snoh Aalegra,r&b,DYING 4 YOUR LOVE,2021,1Yx1TbWg1zbl6gQ3SCOFCN
1105,Jorja Smith,r&b,Burn,2021,099qKQ9zvTWcMDsNsasKpI
1106,Summer Walker,r&b,Switch A Nigga Out,2021,5Mv7yjian35AddlklJgg1v
1107,Bruno Mars,r&b,Smokin Out The Window,2021,1oERlssLrpssCAY6Yqqs6c
1108,Jenevieve,r&b,Baby Powder,2021,4Nw7kywWurWS6ceinn1cHK
1109,Daniel Di Angelo,r&b,Drive You Insane,2021,7ckfO3Cerf6OsNgdHBqf1b
1110,Summer Walker,r&b,Unloyal (with Ari Lennox),2021,081Shn2hU3YxvQmGaCPegr
1111,Russ,r&b,Seduce (Feat. Capella Grey & Tamae),2021,5irzewJoHob42Nq3P9kOYh
1112,Summer Walker,r&b,Insane,2021,3pcxxaUxAMSfz2zgetHydD
1113,Dijon,r&b,Many Times,2021,63EUqnpcphhZh8SbXagArw
1114,Darci,r&b,Wild Horse,2021,2wgBBqtX5x2UfcJItChy3H
1115,Summer Walker,r&b,Throw It Away,2021,21DN44aYlSoyfOQcboC0IP
1116,Bryson Tiller,r&b,7:00,2021,7LJZyNjN5U0LdYSBQ9hlLz
1117,Skeete,r&b,Notice Me,2021,6HDUtjAPqFtXV9LL1D8eWa
1118,Brent Faiyaz,r&b,Wasting Time ( feat. Drake & The Neptunes ),2021,48WidxP9CqyYtk97pwGZ3c
1119,Normani,r&b,Wild Side (feat. Cardi B),2021,2vXgyN14LX2zl7JEASw242
1120,Lucky Daye,r&b,Good & Plenty - Remix,2021,6T3Ebo7EOh8cUOyE4OhFpp
1121,H.E.R.,r&b,Come Through (feat. Chris Brown),2021,3krZxyBsWEHfEfJegYaWTd
1122,Greentea Peng,r&b,Dingaling,2021,1rcIb8sfuxcOsCoLqVaQhw
1123,Summer Walker,r&b,Constant Bullshit,2021,1luvsaicSpNDRLgOtRZxWO
1124,Brent Faiyaz,r&b,"GRAVITY (FEAT. TYLER, THE CREATOR)",2021,6u3CPnFMKANYgfdiifFOiJ
1125,Bryson Tiller,r&b,Still Yours (feat. Big Sean),2021,0vaurfXBWA3owUdvkfhEGy
1126,Tory Lanez,r&b,...The Make Up,2021,7l09cNteUmR1IHXZRLWaAE
1127,James Blake,r&b,Coming Back (feat. SZA),2021,2pSsHnjAgEPjHmet7ChlHQ
1128,Sam Wills,r&b,Traingazing,2021,3WaNEoMh1pCLufz2fbLBAE
1129,H.E.R.,r&b,Come Through (feat. Chris Brown),2021,29he0Joo5sz2607A6ZBT6H
1130,Yung Bleu,r&b,Beautiful Lies,2021,3BjwSq6phb60SOdTZw5pZY
1131,Summer Walker,r&b,Toxic (with Lil Durk),2021,4blMQHONplzay3YkNIUlcn
1132,Yebba,r&b,Distance,2021,1SsUx7lHTfuiSSB1KfRMdE
1133,Montell Fish,r&b,Call U Tomorrow,2021,1kPee0zC6xh3DT1mlG5a82
1134,Khamari,r&b,"Doctor, My Eyes",2021,1ZjE0bbhrk7OyQftjaWUxQ
1135,GIVĒON,r&b,For Tonight,2021,61Emqg95O9zo1GNOcyxq4Y
1136,Mereba,r&b,Rider,2021,7BUnSvQPU5m830Et7fLAZt
1137,Tory Lanez,r&b,Deceiving Eve,2021,2ASsBav3zKycGO9YcQj13u
1138,GIVĒON,r&b,Last Time (feat. Snoh Aalegra),2021,0RJD0uJykyJH6vFzz6ufaE
1139,Mariah the Scientist,r&b,Walked In (feat. Young Thug),2021,4HnvRYwwhulZMABmLK86ue
1140,Summer Walker,r&b,Session 33,2021,1k7Sn04nBNcLKbSwORsFgJ
1141,Jazmine Sullivan,r&b,Pick Up Your Feelings,2021,2I7CJZLo2nDqGuzZJA1XlZ
1142,H.E.R.,r&b,Damage,2021,2azM2WRIpQiB9ALfVmYtlW
1143,Cleo Sol,r&b,Don't Let It Go to Your Head,2021,6cyOEQBfXRO7RofaFpzlT4
1144,Mario Winans,r&b,I Don't Wanna Know,2021,28KdK3DzO2WOUwPLkR0qsR
1145,DESTIN CONRAD,r&b,IN THE AIR,2021,4TLJNON6mZLpfZX3g4Oh8B
1146,Cleo Sol,r&b,23,2021,1JVEM4C04VPAU9JTnKthNk
1147,Inayah,r&b,Fallin,2021,5j1WBwhf52tdJDJvAMZQ3x
1148,Yung Bleu,r&b,Baddest,2021,33N9JGkr9McbbPEMgUjqPj
1149,Hiatus Kaiyote,r&b,And We Go Gentle,2021,3PHgxKy3nKy0v9KvUtHl8g
1150,The Blue Stones,r&b,Shakin' Off The Rust,2021,5MKtQtz40BsJZvqkS5FmC6
1151,Tems,r&b,Avoid Things,2021,2fw39xbq6pDrtzQB4M1MhV
1152,Summer Walker,r&b,Reciprocate,2021,5xGqh5mjKgOhp9TOlFeCcJ
1153,Jorja Smith,r&b,Gone,2021,1wFwyUWoNFdr0Fl0QygxZ2
1154,Sasha Keable,r&b,Killing Me,2021,35KBVb0GWD9u0IGMRSNMEL
1155,Dijon,r&b,Big Mike's,2021,49FA0CCwP0GmIVbPzBqjD4
1156,Chase Atlantic,r&b,I THINK I’M LOST AGAIN,2021,4Ilb8dlna99ZRDlLrCotM0
1157,Joy Crookes,r&b,Trouble,2021,3JqthBGrJH1BeV76QAq9BD
1158,Jhené Aiko,r&b,do better blues (feat. HOPE),2021,4slDDMAoLgYKvEpiUAUEQI
1159,Sevyn Streeter,r&b,Taboo,2021,5id3xP9Nmc17YznKKcSMbv
1160,Jordan Ward,r&b,Lil Baby Crush,2021,6nXiaXqSZAJuOG6q66mZV1
1161,Che Ecru,r&b,XTC,2021,21pZqTIwrBxgbhDzHoPtM3
1162,Jhené Aiko,r&b,you vs them,2021,68s7fE0r719vZa7E1OqNaR
1163,Arlo Parks,r&b,Black Dog,2021,37pShAS4iuRXJeRAa9k6xw
1164,Alewya,r&b,Play,2021,5oiTnaEHK3OFDZIL8AIYwu
1165,Chase Atlantic,r&b,EMPTY,2021,10UlPBWHkekb2UiDnwcyeD
1166,Tems,r&b,Vibe Out,2021,6kJBDQLD0YOAyqmo9HWBrR
1167,Chase Atlantic,r&b,CALL ME BACK,2021,22aE8zIZUJXegctyP0KEA3
1168,June Freedom,r&b,Collabo,2021,0KCGBCA9Zm5FJeYv7dXe2a
1169,Summer Walker,r&b,4th Baby Mama,2021,3WSBP6JEf4Y2aKD2swQ8AG
1170,Wesley Joseph,r&b,The Bloom,2021,6fdzX7Qy7LN5uaJ0ukH6p5
1171,Mariah the Scientist,r&b,Brain,2021,0niLfdcpX7413IewnvlZw8
1172,Jorja Smith,r&b,Bussdown (feat. Shaybo),2021,2gP19KH3V5JlR5MycAIL3R
1173,Jazmine Sullivan,r&b,Girl Like Me (feat. H.E.R.),2021,2sXydP9vPEYUH4uAWotuGu
1174,Venna,r&b,June's Cry,2021,72NynuHPtVPMyeJq1y4eBT
1175,Tems,r&b,Found (feat. Brent Faiyaz),2021,7quB4D2OH6Q5WwzeEga1q5
1176,H.E.R.,r&b,Slide,2021,428JUvntvW20r9hOOpFAao
1177,Asiah,r&b,Dangerous,2021,4IkZf8InSg9ybEo441FWSR
1178,Victoria Monét,r&b,Coastin’,2021,1IjeGPU5hqHlJpm00zObN7
1179,GIVĒON,r&b,The Beach,2021,1QRpKIlwwqXxDgQEXSvR92
1180,Lovely Peaches,r&b,Love Is A Waste Of Time,2021,6OPHkZRTE9q75MAJeyy6hD
1181,Dabeull,r&b,Messages from the Stars,2021,00NUowM70GCryxvjHPd26C
1182,Mariah the Scientist,r&b,Aura,2021,4lGYObFWjcUBVppQ2TVDTU
1183,Sam Wills,r&b,Talk In The Morning,2021,1cuQuuCWMYREEKJzejOd5x
1184,Ne-Yo,r&b,When You're Mad,2021,0bRC5Nz8wXtJCDkueKRhHY
1185,Joy Crookes,r&b,Poison,2021,3yNLAcsyowTQ1GZUJUAXbH
1186,Jhené Aiko,r&b,mirrors - Bonus,2021,0IXTRIqR1OsKb0YQ235Xkd
1187,Amaria,r&b,Lose Control,2021,4fVXcxsXPW5lhy5ut9biHB
1188,Noname,r&b,Rainforest,2021,7jnaAu7P745QnBBHm3RtSU
1189,Snoh Aalegra,r&b,LOST YOU,2021,26aJMMLBSOQmiC4JenVjjl
1190,Mary Jane Girls,r&b,All Night Long,2021,0Bcb9iM5GQS81XJa4NDnlp
1191,Cleo Sol,r&b,Music,2021,6Watx1YhBZeISowqXK3YGq
1192,Leon Bridges,r&b,Steam,2021,0JhOWLV0il0wcoyOr2kaCx
1193,Tory Lanez,r&b,Lady Of Namek,2021,6btIpLff2jE56h2N40smAj
1194,Sasha Keable,r&b,Goosebumps,2021,4SelzUrCidrhIGNrICgT0o
1195,Lola Young,r&b,Bad Tattoo,2021,2zw7f5vqU22SkaaQoir5z3
1196,Emotional Oranges,r&b,Body & Soul (feat. Biig Piig),2021,6ltcWFTmyRQbSNCNOTK0uM
1197,Alina Baraz,r&b,Alone With You,2021,7D3AvJojWNdkEWoSIwFLiE
1198,G-Eazy,r&b,Provide (feat. Chris Brown & Mark Morrison),2021,0tQmgwFKw9069z1BXniOiA
1199,Sam Wills,r&b,Undercover,2021,2Y45m1Y81zlNQEK7SVAd1u
